City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Zihuatanejo,MX,2022-01-31 23:38:22,17.6333,-101.55,86.09,66,0,8.05
296,Port Blair,IN,2022-01-31 23:38:23,11.6667,92.75,68.04,94,20,0.0
297,Zhicheng,CN,2022-01-31 23:38:23,30.2956,111.5047,37.67,67,64,1.28
298,Husavik,IS,2022-01-31 23:38:23,66.0449,-17.3389,21.11,93,100,11.1
299,Mglin,RU,2022-01-31 23:38:24,53.0591,32.8475,23.67,95,100,11.1
300,White Rock,CA,2022-01-31 23:36:39,49.0164,-122.8026,48.15,73,19,8.01
301,Hervey Bay,AU,2022-01-31 23:38:24,-25.2986,152.8535,90.03,75,30,9.51
302,Udachnyy,RU,2022-01-31 23:38:25,66.4167,112.4,-35.73,100,85,3.44
303,Evensk,RU,2022-01-31 23:38:25,61.95,159.2333,21.24,63,100,27.2
304,Altay,CN,2022-01-31 23:38:26,47.8667,88.1167,7.02,64,88,4.9
305,Peniche,PT,2022-01-31 23:38:26,39.3558,-9.3811,53.74,91,0,6.98
306,Avarua,CK,2022-01-31 23:38:26,-21.2078,-159.775,73.45,100,100,11.5
307,Nakusp,CA,2022-01-31 23:38:27,50.2499,-117.8023,35.94,55,32,3.44
308,Nurota,UZ,2022-01-31 23:38:27,40.5614,65.6886,32.09,62,3,6.64
309,Bathsheba,BB,2022-01-31 23:38:27,13.2167,-59.5167,79.41,78,40,11.5
310,Wenzhou,CN,2022-01-31 23:38:28,27.9994,120.6668,44.26,81,100,3.67
311,Lopatari,RO,2022-01-31 23:38:28,45.4833,26.5833,29.07,70,99,3.56
312,Shemursha,RU,2022-01-31 23:38:29,54.8866,47.5189,31.8,91,100,15.66
313,Broken Hill,AU,2022-01-31 23:38:29,-31.95,141.4333,73.11,83,100,6.91
314,Teahupoo,PF,2022-01-31 23:38:29,-17.8333,-149.2667,82.36,77,35,19.93
315,Tiksi,RU,2022-01-31 23:38:30,71.6872,128.8694,-11.04,100,100,6.29
316,Paita,PE,2022-01-31 23:38:30,-5.0892,-81.1144,79.36,78,100,9.78
317,Wairoa,NZ,2022-01-31 23:38:30,-39.0333,177.3667,78.55,56,91,4.0
318,Nalbari,IN,2022-01-31 23:38:31,26.4456,91.4354,55.38,60,64,4.56
319,Gigmoto,PH,2022-01-31 23:38:31,13.7796,124.39,78.04,86,64,13.71
320,Birin,NP,2022-01-31 23:38:31,26.8865,88.0718,41.54,71,57,1.68
321,Oga,IT,2022-01-31 23:39:32,46.4631,10.347,26.8,93,89,6.69
322,Nanyuki,KE,2022-01-31 23:39:32,0.0167,37.0728,57.2,88,86,1.66
323,Laguna,US,2022-01-31 23:38:04,38.421,-121.4238,65.14,52,0,1.99
324,Ostrovnoy,RU,2022-01-31 23:39:33,68.0531,39.5131,11.41,96,99,5.7
325,Fortuna,US,2022-01-31 23:39:33,40.5982,-124.1573,54.43,70,0,5.99
326,Nelson Bay,AU,2022-01-31 23:39:33,-32.7167,152.15,85.28,75,10,1.99
327,La Palma,US,2022-01-31 23:39:34,33.8464,-118.0467,69.91,65,100,5.01
328,Zabol,AF,2022-01-31 23:39:34,32.25,67.25,33.22,69,2,6.44
329,Kirakira,SB,2022-01-31 23:39:35,-10.4544,161.9205,84.63,73,87,3.53
330,Merrill,US,2022-01-31 23:39:35,45.1805,-89.6835,29.17,70,0,11.5
331,Canico,PT,2022-01-31 23:39:35,32.6333,-16.85,66.0,90,75,1.01
332,Perelyub,RU,2022-01-31 23:39:36,51.8667,50.3667,28.02,94,100,16.64
333,Kaeo,NZ,2022-01-31 23:39:36,-35.1,173.7833,72.32,87,100,14.2
334,Zyryanka,RU,2022-01-31 23:39:36,65.75,150.85,-12.48,94,100,10.92
335,Mehamn,NO,2022-01-31 23:39:37,71.0357,27.8492,19.0,89,91,7.9
336,Washington,US,2022-01-31 23:36:23,47.5001,-120.5015,38.98,72,5,3.22
337,Nuevo Casas Grandes,MX,2022-01-31 23:39:37,30.4167,-107.9167,62.74,18,4,8.99
338,Vysotskoye,RU,2022-01-31 23:39:38,45.025,42.9064,34.97,99,100,5.03
339,Huarmey,PE,2022-01-31 23:39:38,-10.0681,-78.1522,71.92,80,84,8.61
340,Kenduadih,IN,2022-01-31 23:39:38,23.7833,86.3833,58.73,51,5,3.02
341,Dalby,AU,2022-01-31 23:39:39,-27.1833,151.2667,89.98,47,41,4.0
342,Sitka,US,2022-01-31 23:39:39,57.0531,-135.33,35.49,80,75,3.44
343,Tuatapere,NZ,2022-01-31 23:36:39,-46.1333,167.6833,75.81,47,74,0.45
344,Ranau,MY,2022-01-31 23:36:00,5.9538,116.6641,68.65,84,43,1.54
345,Galle,LK,2022-01-31 23:39:40,6.0367,80.217,74.34,88,7,3.38
346,Havoysund,NO,2022-01-31 23:39:40,70.9963,24.6622,20.28,68,100,9.01
347,Bukachacha,RU,2022-01-31 23:39:40,52.9833,116.9167,-17.54,98,14,3.67
348,Lodwar,KE,2022-01-31 23:39:41,3.1191,35.5973,85.46,37,98,7.25
349,Pitkyaranta,RU,2022-01-31 23:39:41,61.5734,31.4792,17.8,93,100,9.86
350,Willmar,US,2022-01-31 23:37:52,45.1219,-95.0433,26.62,80,0,18.41
351,Atar,MR,2022-01-31 23:39:42,20.5169,-13.0499,80.28,13,100,9.91
352,Salalah,OM,2022-01-31 23:37:23,17.0151,54.0924,68.09,77,0,3.44
353,Sept-Iles,CA,2022-01-31 23:35:51,50.2001,-66.3821,5.52,51,20,11.5
354,Noumea,NC,2022-01-31 23:39:42,-22.2763,166.4572,78.78,74,100,7.14
355,Altamira,BR,2022-01-31 23:39:42,-3.2033,-52.2064,73.62,98,99,2.01
356,Tilichiki,RU,2022-01-31 23:39:43,60.4667,166.1,7.47,87,100,8.1
357,Rocha,UY,2022-01-31 23:39:43,-34.4833,-54.3333,60.93,62,10,7.31
358,San Vicente De Canete,PE,2022-01-31 23:39:44,-13.0751,-76.3835,71.24,82,27,4.45
359,Svetlaya,RU,2022-01-31 23:39:44,46.5389,138.3297,10.42,66,12,8.77
360,Kulhudhuffushi,MV,2022-01-31 23:39:44,6.6221,73.07,81.64,72,4,9.6
361,Kutum,SD,2022-01-31 23:39:45,14.2,24.6667,49.48,26,0,7.94
362,Gamba,GA,2022-01-31 23:39:45,-2.65,10.0,77.07,87,80,3.65
363,Aksarka,RU,2022-01-31 23:39:45,66.5606,67.7975,-19.95,100,88,5.59
364,Comodoro Rivadavia,AR,2022-01-31 23:39:46,-45.8667,-67.5,75.06,23,35,25.32
365,Buraydah,SA,2022-01-31 23:39:46,26.326,43.975,54.05,36,14,9.91
366,Williston,US,2022-01-31 23:39:46,48.147,-103.618,43.21,80,100,23.78
367,Dhidhdhoo,MV,2022-01-31 23:40:47,6.8833,73.1,81.59,72,3,8.81
368,Iwanai,JP,2022-01-31 23:40:47,42.9744,140.5089,27.86,66,98,10.63
369,Kwinana,AU,2022-01-31 23:40:48,-32.25,115.7667,67.8,59,31,20.31
370,Kuryk,KZ,2022-01-31 23:40:48,43.2,51.65,39.31,85,64,8.63
371,Kamenka,RU,2022-01-31 23:40:48,51.3223,42.7678,31.75,92,100,16.98
372,Nome,US,2022-01-31 23:39:45,64.5011,-165.4064,17.67,45,0,10.36
373,Nanzhou,CN,2022-01-31 23:40:49,29.3596,112.4024,38.62,84,83,5.08
374,Okakarara,NA,2022-01-31 23:40:49,-20.5833,17.4333,64.98,93,100,14.74
375,Bada,RU,2022-01-31 23:40:50,51.392,109.8717,-11.52,99,100,2.84
376,Dzerzhinsk,RU,2022-01-31 23:40:50,56.2389,43.4631,31.82,86,75,8.95
377,Zhigansk,RU,2022-01-31 23:40:51,66.7697,123.3711,-31.05,99,88,7.23
378,Tigil,RU,2022-01-31 23:40:51,57.8,158.6667,14.25,84,2,6.29
379,Juba,SS,2022-01-31 23:40:51,4.8517,31.5825,80.87,25,86,2.71
380,Sao Filipe,CV,2022-01-31 23:40:52,14.8961,-24.4956,75.02,68,100,6.11
381,Barbacena,BR,2022-01-31 23:40:52,-21.2258,-43.7736,67.51,88,40,5.75
382,Tefe,BR,2022-01-31 23:40:52,-3.3542,-64.7114,80.71,83,20,3.44
383,Fare,PF,2022-01-31 23:40:53,-16.7,-151.0167,81.36,72,5,19.64
384,Novoagansk,RU,2022-01-31 23:40:53,61.9449,76.6625,3.06,98,95,5.08
385,Arman,RU,2022-01-31 23:40:53,59.7,150.1667,4.75,78,94,14.03
386,Deqing,CN,2022-01-31 23:40:54,30.5448,119.9599,40.96,79,99,2.73
387,Massakory,TD,2022-01-31 23:40:54,12.996,15.7293,62.62,15,1,15.77
388,Yenagoa,NG,2022-01-31 23:40:55,4.9247,6.2642,72.7,71,24,3.15
389,Sorland,NO,2022-01-31 23:40:12,67.667,12.6934,34.47,55,100,10.27
390,Dezhou,CN,2022-01-31 23:40:56,37.4486,116.2925,21.6,38,0,4.41
391,Richards Bay,ZA,2022-01-31 23:40:56,-28.783,32.0377,74.44,81,52,9.62
392,La Asuncion,VE,2022-01-31 23:40:56,11.0333,-63.8628,76.71,83,51,13.18
393,Shakawe,BW,2022-01-31 23:40:57,-18.3667,21.85,64.24,96,67,4.63
394,Orchard Homes,US,2022-01-31 23:40:57,46.8633,-114.0484,34.59,65,100,3.0
395,Camana,PE,2022-01-31 23:40:58,-16.6228,-72.7111,71.89,77,64,5.55
396,Mumford,GH,2022-01-31 23:40:58,5.2618,-0.759,77.31,80,78,4.09
397,Coquimbo,CL,2022-01-31 23:40:59,-29.9533,-71.3436,65.93,77,40,10.36
398,Skowhegan,US,2022-01-31 23:40:59,44.7651,-69.7192,14.38,77,84,2.15
399,Sabha,LY,2022-01-31 23:39:26,27.0377,14.4283,49.28,45,0,9.53
400,Yarkovo,RU,2022-01-31 23:41:00,57.4028,67.0786,-6.29,100,61,2.77
401,Manaus,BR,2022-01-31 23:41:00,-3.1019,-60.025,81.1,74,20,6.91
402,Hit,IQ,2022-01-31 23:41:00,33.6416,42.8251,48.0,76,100,6.46
403,Saint-Pierre,RE,2022-01-31 23:38:27,-21.3393,55.4781,78.48,73,75,13.8
404,Lanzhou,CN,2022-01-31 23:41:01,36.0564,103.7922,9.68,65,100,1.21
405,Pirovskoye,RU,2022-01-31 23:41:01,57.6267,92.2658,-6.92,99,40,4.34
406,Manzhouli,CN,2022-01-31 23:41:02,49.6,117.4333,-16.15,98,9,5.97
407,Buluang,PH,2022-01-31 23:41:02,13.3068,123.3425,77.49,83,44,4.41
408,Whitianga,NZ,2022-01-31 23:41:03,-36.8333,175.7,71.42,66,90,13.53
409,Rochegda,RU,2022-01-31 23:41:03,62.8,43.25,8.8,94,100,7.18
410,Formiga,BR,2022-01-31 23:41:03,-20.4644,-45.4264,67.64,95,94,3.22
411,Miraflores,MX,2022-01-31 23:41:04,19.2167,-98.8083,72.25,51,44,5.97
412,Shuyskoye,RU,2022-01-31 23:41:04,59.3736,41.0305,19.45,95,100,7.92
413,Yulara,AU,2022-01-31 23:42:05,-25.2406,130.9889,71.44,100,100,17.27
414,Kaluga,RU,2022-01-31 23:42:05,54.5,35.5,27.91,99,98,6.06
415,Prachuap Khiri Khan,TH,2022-01-31 23:42:06,12.2167,99.75,71.91,95,19,2.66
416,Ayan,RU,2022-01-31 23:42:06,56.45,138.1667,-0.36,67,99,16.11
417,Zhezkazgan,KZ,2022-01-31 23:42:06,47.8043,67.7144,-1.17,99,81,5.28
418,Tarakan,ID,2022-01-31 23:42:07,3.3,117.6333,79.21,81,73,7.72
419,Nsanje,MW,2022-01-31 23:42:07,-16.92,35.262,71.46,97,4,2.08
420,Yataity Del Norte,PY,2022-01-31 23:42:07,-24.8333,-56.35,80.37,28,0,5.44
421,Ryotsu,JP,2022-01-31 23:42:08,38.0833,138.4333,37.36,53,95,13.53
422,Ketchikan,US,2022-01-31 23:42:08,55.3422,-131.6461,39.18,87,90,0.0
423,Luba,GQ,2022-01-31 23:42:09,3.4568,8.5547,76.89,78,26,7.14
424,Kortkeros,RU,2022-01-31 23:42:09,61.8106,51.5806,8.6,98,46,4.32
425,Sakaiminato,JP,2022-01-31 23:42:10,35.55,133.2333,37.33,93,75,5.75
426,Codrington,AU,2022-01-31 23:42:10,-38.2667,141.9667,63.19,62,71,20.49
427,Vostok,RU,2022-01-31 23:42:10,46.4856,135.8833,-3.26,94,99,3.65
428,Peace River,CA,2022-01-31 23:42:11,56.2501,-117.286,1.71,60,75,8.05
429,Dzaoudzi,YT,2022-01-31 23:42:11,-12.7887,45.2699,82.29,83,0,8.05
430,Tarata,BO,2022-01-31 23:42:11,-17.6167,-66.0167,56.62,76,97,5.12
431,Busayra,JO,2022-01-31 23:42:12,30.7376,35.6078,40.14,88,88,9.17
432,Prince Rupert,CA,2022-01-31 23:39:32,54.3161,-130.3201,38.89,87,100,2.3
433,Pierre,US,2022-01-31 23:39:16,44.3683,-100.351,47.86,55,0,5.01
434,Nishihara,JP,2022-01-31 23:42:12,26.1842,127.7558,60.08,75,75,3.44
435,Kathmandu,NP,2022-01-31 23:42:13,27.7167,85.3167,41.22,100,40,2.3
436,Alyangula,AU,2022-01-31 23:42:13,-13.8483,136.4192,84.07,84,40,12.66
437,Acevedo,CO,2022-01-31 23:42:13,1.8361,-75.855,66.45,90,100,0.94
438,Jinxiang,CN,2022-01-31 23:42:14,27.4327,120.6062,45.57,87,100,10.85
439,Rio Grande,BR,2022-01-31 23:42:14,-32.035,-52.0986,69.94,71,55,19.77
440,Yerbogachen,RU,2022-01-31 23:42:15,61.2767,108.0108,-15.02,100,95,2.3
441,Slave Lake,CA,2022-01-31 23:42:15,55.2834,-114.769,1.38,71,0,12.66
442,Kijang,KR,2022-01-31 23:42:16,35.2442,129.2139,31.73,51,8,15.01
443,Dali,CN,2022-01-31 23:42:16,25.7,100.1833,38.93,85,64,3.62
444,Vila Velha,BR,2022-01-31 23:42:16,-20.3297,-40.2925,78.75,90,75,4.0
445,Kaitangata,NZ,2022-01-31 23:41:07,-46.2817,169.8464,71.92,72,66,5.95
446,Nioro,GM,2022-01-31 23:42:17,13.35,-15.75,78.19,39,99,3.87
447,Waddan,LY,2022-01-31 23:42:17,29.1614,16.139,50.47,40,4,7.63
448,Grong,NO,2022-01-31 23:42:18,64.4654,12.3149,19.04,95,100,4.81
449,Rio Bueno,CL,2022-01-31 23:42:18,-40.3167,-72.9667,69.94,51,1,4.72
450,Cranbrook,CA,2022-01-31 23:40:58,49.4999,-115.7688,32.86,59,75,12.66
451,Garbolovo,RU,2022-01-31 23:42:19,60.3413,30.4955,25.7,96,100,5.59
452,Salinas,US,2022-01-31 23:41:38,36.6777,-121.6555,60.21,73,1,10.36
453,Andra,RU,2022-01-31 23:42:19,62.5147,65.8878,-10.5,99,100,3.0
454,Nola,IT,2022-01-31 23:42:20,40.922,14.5329,49.93,91,100,5.48
455,Derzhavinsk,KZ,2022-01-31 23:42:20,51.1,66.3167,19.65,95,100,16.08
456,Floro,NO,2022-01-31 23:42:21,61.5996,5.0328,31.96,86,75,9.22
457,Wakkanai,JP,2022-01-31 23:42:21,45.4094,141.6739,27.14,60,100,17.0
458,Deputatskiy,RU,2022-01-31 23:42:05,69.3,139.9,-26.23,100,63,3.65
459,Ferme-Neuve,CA,2022-01-31 23:42:21,46.7001,-75.4493,13.78,96,72,2.13
460,Kuusamo,FI,2022-01-31 23:43:22,65.9667,29.1833,-9.36,77,100,2.3
461,Candelaria,PH,2022-01-31 23:43:22,13.9311,121.4233,77.4,85,95,8.79
462,Ahipara,NZ,2022-01-31 23:43:22,-35.1667,173.1667,69.58,86,100,14.85
463,Nago,JP,2022-01-31 23:43:23,26.5881,127.9761,60.96,65,64,6.93
464,Olpad,IN,2022-01-31 23:43:23,21.3333,72.75,66.6,61,0,3.74
465,Caravelas,BR,2022-01-31 23:43:24,-17.7125,-39.2481,79.48,85,2,9.48
466,Tessalit,ML,2022-01-31 23:43:24,20.1986,1.0114,63.84,12,51,9.19
467,Aranos,NA,2022-01-31 23:43:24,-24.1333,19.1167,68.27,91,100,6.42
468,Lora Del Rio,ES,2022-01-31 23:43:24,37.659,-5.5275,53.55,59,0,3.6
469,Tukrah,LY,2022-01-31 23:43:25,32.5341,20.5791,54.72,79,54,20.15
470,Alekseyevskaya,RU,2022-01-31 23:43:25,50.2896,42.1845,33.82,86,100,16.28
471,Komsomolskiy,UZ,2022-01-31 23:43:26,40.4272,71.7189,29.62,80,95,4.61
472,Yumen,CN,2022-01-31 23:43:26,40.2833,97.2,14.4,30,96,5.79
473,Lagoa,PT,2022-01-31 23:41:08,39.05,-27.9833,58.46,77,33,23.49
474,Trelew,AR,2022-01-31 23:43:27,-43.249,-65.3051,77.29,15,24,15.1
475,Puerto Madryn,AR,2022-01-31 23:43:27,-42.7692,-65.0385,73.0,28,50,14.18
476,Moindou,NC,2022-01-31 23:43:27,-21.6924,165.677,78.75,68,100,5.66
477,Buala,SB,2022-01-31 23:43:28,-8.145,159.5921,85.1,67,97,4.25
478,Halifax,CA,2022-01-31 23:43:13,44.6453,-63.5724,23.05,74,68,3.44
479,Rawson,AR,2022-01-31 23:40:52,-43.3002,-65.1023,75.07,22,31,14.47
480,Ishinomaki,JP,2022-01-31 23:43:29,38.4167,141.3,30.29,62,15,6.62
481,Duncan,US,2022-01-31 23:39:00,34.5023,-97.9578,70.02,34,0,12.66
482,Golspie,GB,2022-01-31 23:43:29,57.9727,-3.978,53.15,80,100,24.67
483,Carlos Chagas,BR,2022-01-31 23:43:29,-17.7031,-40.7664,76.55,83,77,2.51
484,Barcelos,PT,2022-01-31 23:43:30,41.5388,-8.6151,50.85,75,0,6.55
485,Warrnambool,AU,2022-01-31 23:40:14,-38.3833,142.4833,64.81,66,42,21.81
486,Luwuk,ID,2022-01-31 23:43:30,-0.9516,122.7875,81.99,68,86,1.57
487,Ponta Delgada,PT,2022-01-31 23:43:31,37.7333,-25.6667,59.72,72,40,8.05
488,Waipawa,NZ,2022-01-31 23:43:31,-41.4122,175.5153,74.03,55,98,7.4
489,Kuching,MY,2022-01-31 23:43:31,1.55,110.3333,75.42,94,20,1.14
490,Aginskoye,RU,2022-01-31 23:43:32,51.1,114.53,-17.61,98,25,5.48
491,Saint Anthony,US,2022-01-31 23:43:32,45.0205,-93.218,29.14,74,75,5.99
492,Makurdi,NG,2022-01-31 23:43:33,7.7411,8.5121,73.35,18,65,4.63
493,Dongning,CN,2022-01-31 23:43:33,44.0622,131.1207,2.16,88,8,3.74
494,Mkuranga,TZ,2022-01-31 23:43:33,-7.118,39.2078,73.42,91,80,3.71
495,Arlit,NE,2022-01-31 23:43:34,18.7369,7.3853,54.3,21,0,3.6
496,Iroquois Falls,CA,2022-01-31 23:43:34,48.7669,-80.6831,14.14,94,94,8.34
497,Tahoua,NE,2022-01-31 23:43:35,14.8888,5.2692,59.41,10,0,13.89
498,Goderich,CA,2022-01-31 23:43:29,43.7501,-81.7165,23.32,63,32,5.75
499,Campos Novos,BR,2022-01-31 23:43:35,-27.4017,-51.225,62.15,86,52,2.62
500,Kizema,RU,2022-01-31 23:43:36,61.113,44.8302,9.54,95,86,7.14
501,Shush,IR,2022-01-31 23:43:36,32.1942,48.2436,50.83,80,99,11.81
502,Zatoka,UA,2022-01-31 23:43:36,46.0725,30.4654,34.34,69,98,8.93
503,Bobo Dioulasso,BF,2022-01-31 23:44:37,11.1771,-4.2979,77.45,19,0,6.91
504,Batagay-Alyta,RU,2022-01-31 23:44:37,67.8006,130.4114,-21.48,100,98,3.2
505,Maningrida,AU,2022-01-31 23:44:38,-12.0667,134.2667,82.15,82,99,18.61
506,Noto,IT,2022-01-31 23:44:38,36.8901,15.0693,54.59,77,41,30.8
507,Moussoro,TD,2022-01-31 23:44:39,13.6408,16.4901,59.34,16,2,16.02
508,Praia,CV,2022-01-31 23:44:39,14.9215,-23.5087,70.34,88,0,13.8
509,Verkhneyarkeyevo,RU,2022-01-31 23:44:39,55.4505,54.3145,28.81,93,100,15.64
510,Zaliznychne,UA,2022-01-31 23:44:40,45.7489,28.6147,34.16,67,100,6.4
511,Hay River,CA,2022-01-31 23:44:40,60.8156,-115.7999,-4.02,71,40,9.22
512,Padre Bernardo,BR,2022-01-31 23:44:40,-15.35,-48.5,68.23,94,99,1.05
513,Osinki,RU,2022-01-31 23:44:41,52.8432,49.5132,29.86,96,99,18.59
514,Ipilan,PH,2022-01-31 23:44:41,8.8431,117.9033,81.01,79,20,10.74
515,Chegdomyn,RU,2022-01-31 23:44:41,51.1167,133.0167,-16.38,100,97,0.29
516,Khor,RU,2022-01-31 23:42:07,47.8861,134.9464,-5.15,98,100,3.94
517,Grants,US,2022-01-31 23:42:13,35.1473,-107.8514,53.83,14,0,6.91
518,Tuskegee,US,2022-01-31 23:44:42,32.424,-85.6916,64.22,54,3,0.54
519,Ancud,CL,2022-01-31 23:42:16,-41.8697,-73.8203,61.43,80,4,7.87
520,Hami,CN,2022-01-31 23:44:43,42.8,93.45,19.76,39,1,2.13
521,Blyth,GB,2022-01-31 23:44:43,55.1271,-1.5086,44.37,91,90,4.0
522,Rayong,TH,2022-01-31 23:44:44,12.8333,101.4333,79.72,99,18,3.53
523,Florence,IT,2022-01-31 23:41:38,43.7667,11.25,45.32,92,11,3.53
524,Prainha,BR,2022-01-31 23:44:44,-1.8,-53.48,73.89,96,86,3.33
525,Prince George,CA,2022-01-31 23:41:24,53.9166,-122.753,23.25,77,100,5.75
526,Hasaki,JP,2022-01-31 23:44:44,35.7333,140.8333,37.8,40,44,4.47
527,Pedro Juan Caballero,PY,2022-01-31 23:44:45,-22.5472,-55.7333,74.12,57,52,6.29
528,Vieux-Habitants,GP,2022-01-31 23:44:45,16.0589,-61.7659,78.37,77,4,7.65
529,Izhma,RU,2022-01-31 23:44:46,65.0083,53.9113,-0.65,98,100,4.38
530,Pihani,IN,2022-01-31 23:44:46,27.6333,80.2,50.43,76,0,5.21
531,Quesnel,CA,2022-01-31 23:44:46,52.9999,-122.5029,27.1,93,100,3.44
532,Krynychky,UA,2022-01-31 23:44:47,48.3755,34.467,28.92,91,53,11.39
533,Gazalkent,UZ,2022-01-31 23:44:47,41.5581,69.7708,28.76,42,57,8.99
534,Tautira,PF,2022-01-31 23:44:48,-17.7333,-149.15,86.02,78,33,19.39
535,Hamilton,US,2022-01-31 23:44:48,39.1834,-84.5333,36.37,67,72,2.89
536,Souillac,MU,2022-01-31 23:44:49,-20.5167,57.5167,79.36,78,75,14.97
537,Saint George,US,2022-01-31 23:44:09,37.1041,-113.5841,63.07,17,0,1.01
538,Itamaraju,BR,2022-01-31 23:44:49,-17.0392,-39.5311,74.46,93,27,4.52
539,Evanston,US,2022-01-31 23:42:37,42.0411,-87.6901,32.38,67,100,4.0
540,Yafran,LY,2022-01-31 23:44:50,32.0633,12.5286,46.67,31,78,12.19
541,Omsukchan,RU,2022-01-31 23:44:50,62.5333,155.8,-4.23,97,100,6.76
542,Kununurra,AU,2022-01-31 23:44:50,-15.7667,128.7333,84.18,74,100,12.66
543,Lata,PT,2022-01-31 23:44:45,40.1629,-8.3327,49.05,60,0,4.76
544,Shushenskoye,RU,2022-01-31 23:44:51,53.325,91.9356,-20.52,100,44,1.45
545,Awbari,LY,2022-01-31 23:44:51,26.5921,12.7805,48.0,45,0,5.73
546,Freeport,US,2022-01-31 23:44:06,40.6576,-73.5832,28.98,62,0,1.99
547,Ilulissat,GL,2022-01-31 23:45:52,69.2167,-51.1,8.62,66,40,13.8
548,Lagos,NG,2022-01-31 23:45:52,6.5833,3.75,79.12,85,7,1.61
549,Saint-Leu,RE,2022-01-31 23:45:52,-21.15,55.2833,77.86,78,87,14.41
550,Salinopolis,BR,2022-01-31 23:45:53,-0.6136,-47.3561,77.04,89,99,12.95
