City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
58,Swellendam,ZA,2022-02-02 14:09:05,-34.0226,20.4417,89.4,44,96,2.8
59,Grand Gaube,MU,2022-02-02 14:08:30,-20.0064,57.6608,80.38,84,100,18.99
60,Puerto Madryn,AR,2022-02-02 14:09:06,-42.7692,-65.0385,76.73,28,49,13.35
61,Isetskoye,RU,2022-02-02 14:09:06,56.4858,65.3226,24.67,92,100,11.63
62,Losone,CH,2022-02-02 14:09:06,46.1687,8.7593,65.95,54,20,13.8
63,Maneadero,MX,2022-02-02 14:09:07,31.7167,-116.5667,50.13,79,1,4.54
64,Kapaa,US,2022-02-02 14:09:07,22.0752,-159.319,70.12,72,40,1.01
65,Fort Nelson,CA,2022-02-02 14:09:08,58.8053,-122.7002,-12.71,97,100,1.95
66,Kassala,SD,2022-02-02 14:09:08,15.451,36.4,92.48,19,34,12.06
67,Avarua,CK,2022-02-02 14:06:16,-21.2078,-159.775,77.05,94,75,12.66
68,Bethel,US,2022-02-02 14:09:08,41.3712,-73.414,37.47,81,100,0.0
69,Jamestown,US,2022-02-02 14:06:34,42.097,-79.2353,40.59,50,100,1.99
70,Lebu,CL,2022-02-02 14:09:09,-37.6167,-73.65,63.97,73,34,4.85
71,Meulaboh,ID,2022-02-02 14:07:18,4.1363,96.1285,79.84,74,100,1.36
72,Okha,RU,2022-02-02 14:09:09,53.5739,142.9478,0.21,93,100,24.72
73,Sur,OM,2022-02-02 14:05:36,22.5667,59.5289,73.92,64,0,22.1
74,Quesnel,CA,2022-02-02 14:09:10,52.9999,-122.5029,1.9,78,100,6.91
75,Zhigansk,RU,2022-02-02 14:09:10,66.7697,123.3711,-14.35,97,100,4.16
76,Merauke,ID,2022-02-02 14:09:10,-8.4667,140.3333,75.97,85,100,4.36
77,Pingliang,CN,2022-02-02 14:09:11,35.5392,106.6861,13.73,93,35,4.79
78,Garden City,US,2022-02-02 14:04:14,42.3256,-83.331,36.9,94,100,1.01
79,Saint-Philippe,RE,2022-02-02 14:05:55,-21.3585,55.7679,81.95,94,100,29.51
80,Tasiilaq,GL,2022-02-02 14:09:12,65.6145,-37.6368,14.16,79,100,5.14
81,Semenivka,UA,2022-02-02 14:09:12,52.1783,32.5818,24.12,89,100,9.13
82,Thompson,CA,2022-02-02 14:09:12,55.7435,-97.8558,-23.82,89,70,10.58
83,Sayyan,YE,2022-02-02 14:09:13,15.1718,44.3244,64.06,27,26,15.7
84,Bam,IR,2022-02-02 14:09:13,29.106,58.357,52.43,41,0,9.35
85,San Cristobal,VE,2022-02-02 14:09:13,7.7669,-72.225,80.13,33,1,8.1
86,Quatre Cocos,MU,2022-02-02 14:07:55,-20.2078,57.7625,80.1,89,100,39.3
87,Tura,IN,2022-02-02 14:09:14,25.5198,90.2201,56.59,63,0,3.8
88,Nikolskoye,RU,2022-02-02 14:09:14,59.7035,30.7861,22.89,98,97,1.95
89,Mahebourg,MU,2022-02-02 14:06:39,-20.4081,57.7,80.26,87,100,38.74
90,Payakumbuh,ID,2022-02-02 14:09:15,-0.2202,100.6308,71.55,97,100,1.97
91,Carnarvon,AU,2022-02-02 14:07:21,-24.8667,113.6333,80.67,74,75,14.97
92,Athabasca,CA,2022-02-02 14:05:55,54.7169,-113.2854,-27.42,100,23,5.55
93,Havoysund,NO,2022-02-02 14:10:15,70.9963,24.6622,18.48,80,40,8.7
94,Yichang,CN,2022-02-02 14:08:51,30.7144,111.2847,39.97,60,80,0.13
95,Sungaipenuh,ID,2022-02-02 14:10:16,-2.0833,101.3833,65.61,97,99,1.97
96,Aurora,US,2022-02-02 14:10:16,39.7294,-104.8319,13.96,84,100,3.0
97,Pevek,RU,2022-02-02 14:10:17,69.7008,170.3133,-9.09,81,11,3.76
98,Willowmore,ZA,2022-02-02 14:10:17,-33.2926,23.4895,70.21,81,100,9.73
99,Barcelos,PT,2022-02-02 14:10:17,41.5388,-8.6151,68.14,50,2,2.42
100,Asau,RO,2022-02-02 14:09:39,46.4333,26.4,43.75,54,98,6.29
101,Jining,CN,2022-02-02 14:10:18,35.405,116.5814,35.92,37,41,4.09
102,Zeerust,ZA,2022-02-02 14:10:18,-25.5369,26.0751,91.89,28,29,11.45
103,Hobart,AU,2022-02-02 14:10:19,-42.8794,147.3294,57.06,63,100,1.99
104,Port Alfred,ZA,2022-02-02 14:10:19,-33.5906,26.891,84.88,65,100,15.46
105,Yellowknife,CA,2022-02-02 14:10:19,62.456,-114.3525,-35.45,78,75,3.44
106,Dikson,RU,2022-02-02 14:06:00,73.5069,80.5464,-4.72,97,98,14.16
107,Arraial Do Cabo,BR,2022-02-02 14:09:14,-22.9661,-42.0278,82.26,74,40,9.22
108,Hamilton,US,2022-02-02 14:06:48,39.1834,-84.5333,44.42,92,100,1.01
109,Esperance,AU,2022-02-02 14:10:20,-33.8667,121.9,62.82,66,0,18.84
110,Puerto Ayora,EC,2022-02-02 14:06:22,-0.7393,-90.3518,78.76,92,68,4.0
111,Alta Floresta,BR,2022-02-02 14:10:21,-9.8756,-56.0861,79.74,74,65,3.24
112,Primorka,RU,2022-02-02 14:10:21,47.2836,39.0625,39.96,100,100,5.12
113,Bocholt,DE,2022-02-02 14:10:21,51.8333,6.6,52.21,54,20,10.13
114,Ponta Do Sol,PT,2022-02-02 14:10:22,32.6667,-17.1,70.0,58,100,10.27
115,Batticaloa,LK,2022-02-02 14:10:22,7.7102,81.6924,77.22,71,2,9.98
116,Port-Gentil,GA,2022-02-02 14:10:22,-0.7193,8.7815,81.86,71,47,9.53
117,Namie,JP,2022-02-02 14:10:23,37.4833,141.0,36.97,69,2,6.87
118,Shimoda,JP,2022-02-02 14:10:23,34.6667,138.95,37.11,60,2,19.51
119,Llangefni,GB,2022-02-02 14:10:23,53.2556,-4.3106,52.66,85,75,12.66
120,Pa Daet,TH,2022-02-02 14:10:24,19.5049,99.9924,67.15,31,5,2.86
121,Lagoa,PT,2022-02-02 14:10:24,39.05,-27.9833,58.55,70,1,11.48
122,Doha,QA,2022-02-02 14:05:37,25.2867,51.5333,67.98,49,0,14.97
123,Broome,US,2022-02-02 14:10:25,42.2506,-75.833,32.85,79,40,3.0
124,Atuona,PF,2022-02-02 14:10:25,-9.8,-139.0333,78.31,76,84,17.4
125,Hofn,IS,2022-02-02 14:10:25,64.2539,-15.2082,30.22,69,75,3.44
126,Kutum,SD,2022-02-02 14:10:26,14.2,24.6667,84.97,12,0,17.65
127,Bossangoa,CF,2022-02-02 14:10:26,6.4926,17.4552,96.03,9,24,5.01
128,Yulara,AU,2022-02-02 14:10:26,-25.2406,130.9889,66.04,82,100,10.36
129,Mount Isa,AU,2022-02-02 14:10:27,-20.7333,139.5,82.17,74,75,3.44
130,Basco,PH,2022-02-02 14:10:27,20.4487,121.9702,74.86,72,38,15.21
131,Mar Del Plata,AR,2022-02-02 14:07:37,-38.0023,-57.5575,80.62,89,0,1.99
132,Progreso,MX,2022-02-02 14:10:28,21.2833,-89.6667,70.11,83,8,9.46
133,Saint-Pierre,RE,2022-02-02 14:10:28,-21.3393,55.4781,82.04,94,100,40.29
134,Chardara,KZ,2022-02-02 14:10:29,41.2547,67.9692,47.08,41,81,3.22
135,Faanui,PF,2022-02-02 14:10:29,-16.4833,-151.75,80.08,78,21,16.93
136,Butaritari,KI,2022-02-02 14:10:29,3.0707,172.7902,80.91,82,98,16.8
137,Kaeo,NZ,2022-02-02 14:11:30,-35.1,173.7833,70.32,90,100,9.57
138,Winnemucca,US,2022-02-02 14:11:30,40.973,-117.7357,24.12,68,75,9.22
139,Bardiyah,LY,2022-02-02 14:11:30,31.7561,25.0865,61.81,42,100,17.52
140,Liuzhou,CN,2022-02-02 14:11:31,24.3126,109.3892,41.9,85,98,9.86
141,Klaksvik,FO,2022-02-02 14:11:31,62.2266,-6.589,38.32,96,100,10.74
142,Bacabal,BR,2022-02-02 14:11:31,-4.2917,-44.7917,85.35,66,82,5.53
143,Port Elizabeth,ZA,2022-02-02 14:11:32,-33.918,25.5701,82.69,65,0,4.61
144,Eyl,SO,2022-02-02 14:11:32,7.9803,49.8164,79.02,66,5,21.83
145,Santa Cruz,BO,2022-02-02 14:08:35,-17.8,-63.1667,83.66,74,40,11.5
146,Sao Borja,BR,2022-02-02 14:11:33,-28.6606,-56.0044,99.95,17,0,8.28
147,Tucuman,AR,2022-02-02 14:08:37,-26.8241,-65.2226,86.0,51,0,3.44
148,Sindou,BF,2022-02-02 14:11:33,10.6667,-5.1667,91.85,4,4,8.39
149,Kodiak,US,2022-02-02 14:11:34,57.79,-152.4072,36.91,87,100,3.44
150,Sola,VU,2022-02-02 14:11:34,-13.8833,167.55,81.1,79,100,11.25
151,Leningradskiy,RU,2022-02-02 14:06:58,69.3833,178.4167,-13.13,96,39,10.56
152,Clyde River,CA,2022-02-02 14:11:34,70.4692,-68.5914,-27.17,68,100,3.44
153,Victor Harbor,AU,2022-02-02 14:11:35,-35.5667,138.6167,63.0,74,19,3.0
154,Adrar,MR,2022-02-02 14:11:35,20.5022,-10.0711,83.77,13,81,21.63
155,Port Hedland,AU,2022-02-02 14:08:17,-20.3167,118.5667,82.45,89,100,11.5
156,Pergamino,AR,2022-02-02 14:11:03,-33.89,-60.5736,92.46,28,5,12.24
157,Chumikan,RU,2022-02-02 14:11:36,54.7183,135.315,-7.87,85,55,12.39
158,Barrow,US,2022-02-02 14:11:36,71.2906,-156.7887,-20.18,76,0,4.61
159,Iqaluit,CA,2022-02-02 14:10:19,63.7506,-68.5145,2.93,78,100,21.85
160,Pangnirtung,CA,2022-02-02 14:06:38,66.1451,-65.7125,1.4,71,100,16.11
161,Tuktoyaktuk,CA,2022-02-02 14:11:37,69.4541,-133.0374,-25.01,98,99,6.67
162,Kununurra,AU,2022-02-02 14:11:37,-15.7667,128.7333,80.58,89,100,4.61
163,San Patricio,US,2022-02-02 14:11:37,28.017,-97.5169,68.09,97,89,6.11
164,Sharjah,AE,2022-02-02 14:11:38,25.3573,55.4033,73.38,41,0,9.22
165,Nuuk,GL,2022-02-02 14:11:38,64.1835,-51.7216,7.41,66,40,13.8
166,Honiara,SB,2022-02-02 14:09:14,-9.4333,159.95,77.65,89,100,6.35
167,Arshan,RU,2022-02-02 14:11:39,46.2732,44.22,34.18,93,0,17.9
168,Qaanaaq,GL,2022-02-02 14:06:53,77.484,-69.3632,-23.71,65,34,8.59
169,Longyearbyen,SJ,2022-02-02 14:11:39,78.2186,15.6401,21.04,73,75,11.5
170,Cherskiy,RU,2022-02-02 14:11:39,68.75,161.3,-5.64,63,70,3.71
171,Inhambane,MZ,2022-02-02 14:11:40,-23.865,35.3833,84.2,61,0,13.89
172,Ngunguru,NZ,2022-02-02 14:11:40,-35.6167,174.5,70.16,88,100,12.68
173,Salalah,OM,2022-02-02 14:11:40,17.0151,54.0924,80.69,39,0,5.75
174,Cabo San Lucas,MX,2022-02-02 14:06:45,22.8909,-109.9124,64.71,51,20,9.22
175,Goundam,ML,2022-02-02 14:11:41,16.4145,-3.6708,85.3,8,1,18.14
176,Khatanga,RU,2022-02-02 14:11:41,71.9667,102.5,-38.92,99,73,1.1
177,Ouadda,CF,2022-02-02 14:08:42,8.0777,22.4007,98.92,11,10,1.36
178,Luena,AO,2022-02-02 14:11:42,-11.7833,19.9167,79.86,49,55,5.7
179,Ongandjera,NA,2022-02-02 14:11:42,-17.8833,15.0667,91.15,18,56,4.47
180,Grindavik,IS,2022-02-02 14:11:42,63.8424,-22.4338,32.47,64,75,10.36
181,Baijiantan,CN,2022-02-02 14:11:43,45.6333,85.1833,6.64,88,43,2.86
182,Buala,SB,2022-02-02 14:11:43,-8.145,159.5921,79.86,84,100,7.47
183,Airai,TL,2022-02-02 14:11:43,-8.9266,125.4092,61.52,87,86,2.21
184,Tabat,ID,2022-02-02 14:12:44,-2.635,115.2274,77.49,85,100,2.48
185,Talnakh,RU,2022-02-02 14:12:44,69.4865,88.3972,-0.8,97,95,6.31
186,Requena,ES,2022-02-02 14:12:44,39.4883,-1.1004,68.22,22,0,9.4
187,Gaya,IN,2022-02-02 14:12:45,24.7833,85.0,63.99,59,0,7.47
188,Uhlove,UA,2022-02-02 14:12:45,44.8215,33.6045,45.57,91,100,18.66
189,Camacupa,AO,2022-02-02 14:12:46,-12.0167,17.4833,77.4,58,82,3.36
190,Baia De Arama,RO,2022-02-02 14:12:46,45.0,22.8067,39.24,67,11,5.01
191,Isla Mujeres,MX,2022-02-02 14:12:46,21.2311,-86.731,80.65,77,0,15.5
192,Mahina,PF,2022-02-02 14:12:47,-17.5065,-149.489,76.77,78,20,3.44
193,Saint George,US,2022-02-02 14:12:47,37.1041,-113.5841,32.59,35,0,3.0
194,Half Moon Bay,US,2022-02-02 14:12:47,37.4636,-122.4286,55.74,36,0,3.0
195,Caravelas,BR,2022-02-02 14:12:48,-17.7125,-39.2481,88.45,55,85,6.2
196,Cayenne,GF,2022-02-02 14:12:48,4.9333,-52.3333,82.44,83,100,3.0
197,Muli,MV,2022-02-02 14:12:48,2.9167,73.5667,82.38,74,5,11.7
198,Tiksi,RU,2022-02-02 14:12:49,71.6872,128.8694,-6.72,100,100,5.73
199,Provideniya,RU,2022-02-02 14:12:49,64.3833,-173.3,7.23,63,0,21.88
200,Constantine,DZ,2022-02-02 14:12:50,36.365,6.6147,56.61,50,40,18.41
201,Ajaccio,FR,2022-02-02 14:08:38,42.0,8.9167,61.29,72,0,9.22
202,Sampit,ID,2022-02-02 14:12:50,-2.5333,112.95,75.61,95,100,3.42
203,Westport,US,2022-02-02 14:08:57,41.1415,-73.3579,39.88,81,100,1.01
204,Tezu,IN,2022-02-02 14:12:51,27.9167,96.1667,55.08,70,38,4.41
205,Demba,CD,2022-02-02 14:12:51,-5.51,22.2667,87.04,46,97,2.91
206,Kalianget,ID,2022-02-02 14:08:52,-7.05,113.9333,80.33,83,50,10.54
207,Isla Vista,US,2022-02-02 14:12:51,34.4133,-119.861,53.46,63,0,0.0
208,Lang Suan,TH,2022-02-02 14:12:52,9.9456,99.0785,77.54,85,21,4.92
209,Katherine,AU,2022-02-02 14:12:52,-14.4667,132.2667,79.12,89,100,6.91
210,Rodrigues Alves,BR,2022-02-02 14:12:52,-7.738,-72.6509,84.81,56,42,0.58
211,Hailar,CN,2022-02-02 14:12:53,49.2,119.7,-22.47,100,26,4.09
212,Atambua,ID,2022-02-02 14:12:53,-9.1061,124.8925,74.91,87,72,3.33
213,Fort-Shevchenko,KZ,2022-02-02 14:12:53,44.5086,50.263,43.66,72,33,9.51
214,Mae Chan,TH,2022-02-02 14:12:54,20.1467,99.8526,66.78,35,3,3.06
215,Misratah,LY,2022-02-02 14:12:54,32.3754,15.0925,58.42,55,66,28.66
216,Katsuura,JP,2022-02-02 14:12:54,35.1333,140.3,44.71,51,56,8.5
217,Mehran,IR,2022-02-02 14:12:55,33.1222,46.1646,60.35,34,0,7.76
218,Codrington,AU,2022-02-02 14:12:55,-38.2667,141.9667,59.9,67,100,12.95
219,Sao Felix Do Xingu,BR,2022-02-02 14:12:56,-6.6447,-51.995,82.51,73,99,2.84
220,Isangel,VU,2022-02-02 14:12:56,-19.55,169.2667,77.2,89,100,2.04
221,Solwezi,ZM,2022-02-02 14:12:56,-12.1688,26.3894,71.24,80,95,2.8
222,Kijang,KR,2022-02-02 14:12:57,35.2442,129.2139,35.26,32,99,6.49
223,Luderitz,NA,2022-02-02 14:12:57,-26.6481,15.1594,70.68,73,21,11.34
224,Morondava,MG,2022-02-02 14:12:58,-20.2833,44.2833,85.89,70,96,13.2
225,Ojinaga,MX,2022-02-02 14:12:58,29.5667,-104.4167,58.57,32,100,0.0
226,Christchurch,NZ,2022-02-02 14:12:25,-43.5333,172.6333,78.01,64,100,1.01
227,Ashqelon,IL,2022-02-02 14:13:58,31.6693,34.5715,67.78,53,100,3.85
228,Areosa,PT,2022-02-02 14:13:59,41.7178,-8.8571,69.06,58,2,4.92
229,The Valley,AI,2022-02-02 14:13:59,18.217,-63.0578,82.81,74,40,12.66
230,Hithadhoo,MV,2022-02-02 14:13:59,-0.6,73.0833,82.65,70,30,6.69
231,Lakes Entrance,AU,2022-02-02 14:14:00,-37.8811,147.981,55.17,68,94,8.21
232,Bredasdorp,ZA,2022-02-02 14:14:00,-34.5322,20.0403,79.29,42,46,20.15
233,Komsomolskiy,UZ,2022-02-02 14:14:00,40.4272,71.7189,39.92,65,100,0.0
234,Dingle,PH,2022-02-02 14:14:01,10.9995,122.6711,74.12,93,100,7.18
235,Itapirapua,BR,2022-02-02 14:14:01,-15.8233,-50.6133,81.84,74,99,2.28
236,Kaluga,RU,2022-02-02 14:14:01,54.5,35.5,24.31,95,70,5.73
237,Kharp,RU,2022-02-02 14:14:02,66.8014,65.8081,-3.17,99,100,1.79
238,Krasnoselkup,RU,2022-02-02 14:14:02,65.7,82.4667,-21.19,100,100,1.7
239,Pacific Grove,US,2022-02-02 14:14:03,36.6177,-121.9166,52.43,42,0,3.44
240,Fairbanks,US,2022-02-02 14:14:03,64.8378,-147.7164,-29.24,62,0,0.0
241,Nikolsk,RU,2022-02-02 14:14:03,53.7189,46.0712,25.88,97,100,4.34
242,Nouadhibou,MR,2022-02-02 14:14:04,20.931,-17.0347,71.4,54,4,12.33
243,Norman Wells,CA,2022-02-02 14:14:04,65.282,-126.8329,-24.23,100,100,3.15
244,Ponta Delgada,PT,2022-02-02 14:14:04,37.7333,-25.6667,64.51,67,40,10.36
245,Chunoyar,RU,2022-02-02 14:14:05,57.4467,97.3217,-0.99,100,99,0.78
246,Phalaborwa,ZA,2022-02-02 14:14:05,-23.943,31.1411,95.97,26,0,5.91
247,Vestmannaeyjar,IS,2022-02-02 14:14:06,63.4427,-20.2734,36.57,64,100,16.11
248,Champerico,GT,2022-02-02 14:14:06,14.3,-91.9167,83.35,70,0,4.81
249,Sao Filipe,CV,2022-02-02 14:14:06,14.8961,-24.4956,75.88,66,0,14.67
250,Tuatapere,NZ,2022-02-02 14:14:07,-46.1333,167.6833,56.52,97,100,11.12
251,Natal,BR,2022-02-02 14:14:07,-5.795,-35.2094,88.45,66,75,12.66
252,Jalu,LY,2022-02-02 14:14:07,29.0331,21.5482,61.11,33,96,18.1
253,Portmore,JM,2022-02-02 14:14:08,17.9702,-76.8672,75.96,81,5,2.73
254,Constitucion,CL,2022-02-02 14:14:08,-35.3333,-72.4167,64.99,67,0,6.04
255,Lander,US,2022-02-02 14:14:08,42.833,-108.7307,7.81,84,100,4.61
256,Mpika,ZM,2022-02-02 14:14:09,-11.8343,31.4529,72.03,84,64,5.19
257,Aswan,EG,2022-02-02 14:14:09,24.0934,32.907,73.6,21,0,3.83
258,Varnamo,SE,2022-02-02 14:14:09,57.186,14.04,30.87,75,98,4.88
259,Vao,NC,2022-02-02 14:14:10,-22.6667,167.4833,77.81,84,60,19.89
260,Manjakandriana,MG,2022-02-02 14:14:10,-18.9167,47.8,76.69,67,99,7.43
261,Rawson,AR,2022-02-02 14:10:48,-43.3002,-65.1023,74.41,31,98,12.73
262,North Bend,US,2022-02-02 14:14:11,43.4065,-124.2243,41.88,100,100,5.75
263,Kaitangata,NZ,2022-02-02 14:14:11,-46.2817,169.8464,61.07,100,100,2.04
264,Vryburg,ZA,2022-02-02 14:14:12,-26.9566,24.7284,83.57,41,97,8.5
265,Tel Aviv-Yafo,IL,2022-02-02 14:14:12,32.0805,34.7805,68.07,58,0,5.75
266,Baft,IR,2022-02-02 14:14:12,29.234,56.6057,45.32,29,0,3.15
267,Atar,MR,2022-02-02 14:14:13,20.5169,-13.0499,89.96,12,99,23.91
268,Cururupu,BR,2022-02-02 14:14:13,-1.8283,-44.8683,83.98,70,100,7.23
269,Saskylakh,RU,2022-02-02 14:12:12,71.9167,114.0833,-28.28,100,40,2.64
270,Laguna,US,2022-02-02 14:14:13,38.421,-121.4238,53.89,52,0,5.99
271,Mesyagutovo,RU,2022-02-02 14:14:14,55.5303,58.2528,19.76,97,96,4.5
272,Asosa,ET,2022-02-02 14:14:14,10.0667,34.5333,83.73,18,99,4.38
273,Melville,US,2022-02-02 14:15:15,40.7934,-73.4151,39.67,80,100,1.01
274,Binghamton,US,2022-02-02 14:14:31,42.0987,-75.918,33.96,84,40,3.0
275,Kavaratti,IN,2022-02-02 14:15:15,10.5669,72.642,81.03,67,5,11.18
276,Evensk,RU,2022-02-02 14:12:16,61.95,159.2333,24.82,46,100,27.02
277,Paamiut,GL,2022-02-02 14:15:16,61.994,-49.6678,0.16,79,6,9.8
278,Victoria,HK,2022-02-02 14:10:29,22.2855,114.1577,61.95,91,100,1.99
279,Bandarbeyla,SO,2022-02-02 14:15:16,9.4942,50.8122,77.45,66,81,19.82
280,Mampong,GH,2022-02-02 14:15:16,7.0627,-1.4001,95.76,8,12,4.07
281,Luba,GQ,2022-02-02 14:15:17,3.4568,8.5547,82.67,70,46,5.82
282,Mumford,GH,2022-02-02 14:15:17,5.2618,-0.759,84.0,64,69,13.22
283,San Javier,ES,2022-02-02 14:15:17,37.8063,-0.8374,78.8,35,0,10.0
284,Kapuskasing,CA,2022-02-02 14:12:02,49.4169,-82.4331,0.63,90,96,7.56
285,Villazon,BO,2022-02-02 14:15:18,-22.0866,-65.5942,49.24,71,88,5.23
286,Savannah Bight,HN,2022-02-02 14:15:19,16.45,-85.85,73.45,73,0,20.65
287,Samarai,PG,2022-02-02 14:15:19,-10.6167,150.6667,80.19,82,100,11.54
288,Thinadhoo,MV,2022-02-02 14:15:19,0.5333,72.9333,83.25,69,2,6.46
289,Cartagena Del Chaira,CO,2022-02-02 14:10:30,1.3349,-74.8429,82.29,63,97,1.74
290,Licheng,CN,2022-02-02 14:15:20,23.2955,113.8284,48.13,92,100,5.41
291,Sibolga,ID,2022-02-02 14:15:20,1.7427,98.7792,78.48,83,100,2.66
292,Georgetown,MY,2022-02-02 14:12:59,5.4112,100.3354,82.33,86,20,1.01
293,Nivala,FI,2022-02-02 14:15:21,63.9167,24.9667,12.13,98,97,2.68
294,Rock Sound,BS,2022-02-02 14:15:21,24.9,-76.2,72.59,65,3,21.3
295,Acapulco,MX,2022-02-02 14:15:22,16.8634,-99.8901,73.22,83,75,3.44
296,Chapais,CA,2022-02-02 14:15:22,49.7834,-74.8492,29.98,81,100,13.62
